passengerCount,WIFIAPTag,slice10min
,W1-3A-1<W1-3-36>,2016-09-14-16-2
,W1-3A-1<W1-3-36>,2016-09-14-16-3
,W1-3A-1<W1-3-36>,2016-09-14-16-4
,W1-3A-1<W1-3-36>,2016-09-14-16-5
,W1-3A-1<W1-3-36>,2016-09-14-17-0
,W1-3A-1<W1-3-36>,2016-09-14-17-1
,W1-3A-1<W1-3-36>,2016-09-14-17-2
,W1-3A-1<W1-3-36>,2016-09-14-17-3
,W1-3A-1<W1-3-36>,2016-09-14-17-4
,W1-3A-1<W1-3-36>,2016-09-14-17-5
,W1-3A-2<W1-3-01>,2016-09-14-15-0
,W1-3A-2<W1-3-01>,2016-09-14-15-1
,W1-3A-2<W1-3-01>,2016-09-14-15-2
,W1-3A-2<W1-3-01>,2016-09-14-15-3
,W1-3A-2<W1-3-01>,2016-09-14-15-4
,W1-3A-2<W1-3-01>,2016-09-14-15-5
,W1-3A-2<W1-3-01>,2016-09-14-16-0
,W1-3A-2<W1-3-01>,2016-09-14-16-1
,W1-3A-2<W1-3-01>,2016-09-14-16-2
,W1-3A-2<W1-3-01>,2016-09-14-16-3
,W1-3A-2<W1-3-01>,2016-09-14-16-4
,W1-3A-2<W1-3-01>,2016-09-14-16-5
,W1-3A-2<W1-3-01>,2016-09-14-17-0
,W1-3A-2<W1-3-01>,2016-09-14-17-1
,W1-3A-2<W1-3-01>,2016-09-14-17-2
,W1-3A-2<W1-3-01>,2016-09-14-17-3
,W1-3A-2<W1-3-01>,2016-09-14-17-4
,W1-3A-2<W1-3-01>,2016-09-14-17-5
,W1-3A-3<W1-3-02>,2016-09-14-15-0
,W1-3A-3<W1-3-02>,2016-09-14-15-1
,W1-3A-3<W1-3-02>,2016-09-14-15-2
,W1-3A-3<W1-3-02>,2016-09-14-15-3
,W1-3A-3<W1-3-02>,2016-09-14-15-4
,W1-3A-3<W1-3-02>,2016-09-14-15-5
,W1-3A-3<W1-3-02>,2016-09-14-16-0
,W1-3A-3<W1-3-02>,2016-09-14-16-1
,W1-3A-3<W1-3-02>,2016-09-14-16-2
,W1-3A-3<W1-3-02>,2016-09-14-16-3
,W1-3A-3<W1-3-02>,2016-09-14-16-4
,W1-3A-3<W1-3-02>,2016-09-14-16-5
,W1-3A-3<W1-3-02>,2016-09-14-17-0
,W1-3A-3<W1-3-02>,2016-09-14-17-1
,W1-3A-3<W1-3-02>,2016-09-14-17-2
,W1-3A-3<W1-3-02>,2016-09-14-17-3
,W1-3A-3<W1-3-02>,2016-09-14-17-4
,W1-3A-3<W1-3-02>,2016-09-14-17-5
,W1-3A-4<W1-3-03>,2016-09-14-15-0
,W1-3A-4<W1-3-03>,2016-09-14-15-1
,W1-3A-4<W1-3-03>,2016-09-14-15-2
,W1-3A-4<W1-3-03>,2016-09-14-15-3
,W1-3A-4<W1-3-03>,2016-09-14-15-4
,W1-3A-4<W1-3-03>,2016-09-14-15-5
,W1-3A-4<W1-3-03>,2016-09-14-16-0
,W1-3A-4<W1-3-03>,2016-09-14-16-1
,W1-3A-4<W1-3-03>,2016-09-14-16-2
,W1-3A-4<W1-3-03>,2016-09-14-16-3
,W1-3A-4<W1-3-03>,2016-09-14-16-4
,W1-3A-4<W1-3-03>,2016-09-14-16-5
,W1-3A-4<W1-3-03>,2016-09-14-17-0
,W1-3A-4<W1-3-03>,2016-09-14-17-1
,W1-3A-4<W1-3-03>,2016-09-14-17-2
,W1-3A-4<W1-3-03>,2016-09-14-17-3
,W1-3A-4<W1-3-03>,2016-09-14-17-4
,W1-3A-4<W1-3-03>,2016-09-14-17-5
,W1-3A-5<W1-3-35>,2016-09-14-15-0
,W1-3A-5<W1-3-35>,2016-09-14-15-1
,W1-3A-5<W1-3-35>,2016-09-14-15-2
,W1-3A-5<W1-3-35>,2016-09-14-15-3
,W1-3A-5<W1-3-35>,2016-09-14-15-4
,W1-3A-5<W1-3-35>,2016-09-14-15-5
,W1-3A-5<W1-3-35>,2016-09-14-16-0
,W1-3A-5<W1-3-35>,2016-09-14-16-1
,W1-3A-5<W1-3-35>,2016-09-14-16-2
,W1-3A-5<W1-3-35>,2016-09-14-16-3
,W1-3A-5<W1-3-35>,2016-09-14-16-4
,W1-3A-5<W1-3-35>,2016-09-14-16-5
,W1-3A-5<W1-3-35>,2016-09-14-17-0
,W1-3A-5<W1-3-35>,2016-09-14-17-1
,W1-3A-5<W1-3-35>,2016-09-14-17-2
,W1-3A-5<W1-3-35>,2016-09-14-17-3
,W1-3A-5<W1-3-35>,2016-09-14-17-4
,W1-3A-5<W1-3-35>,2016-09-14-17-5
,W1-3A-6<W1-3-34>,2016-09-14-15-0
,W1-3A-6<W1-3-34>,2016-09-14-15-1
,W1-3A-6<W1-3-34>,2016-09-14-15-2
,W1-3A-6<W1-3-34>,2016-09-14-15-3
,W1-3A-6<W1-3-34>,2016-09-14-15-4
,W1-3A-6<W1-3-34>,2016-09-14-15-5
,W1-3A-6<W1-3-34>,2016-09-14-16-0
,W1-3A-6<W1-3-34>,2016-09-14-16-1
,W1-3A-6<W1-3-34>,2016-09-14-16-2
,W1-3A-6<W1-3-34>,2016-09-14-16-3
,W1-3A-6<W1-3-34>,2016-09-14-16-4
,W1-3A-6<W1-3-34>,2016-09-14-16-5
,W1-3A-6<W1-3-34>,2016-09-14-17-0
,W1-3A-6<W1-3-34>,2016-09-14-17-1
,W1-3A-6<W1-3-34>,2016-09-14-17-2
,W1-3A-6<W1-3-34>,2016-09-14-17-3
,W1-3A-6<W1-3-34>,2016-09-14-17-4
,W1-3A-6<W1-3-34>,2016-09-14-17-5
,W1-3A-7<W1-3-33>,2016-09-14-15-0
,W1-3A-7<W1-3-33>,2016-09-14-15-1
,W1-3A-7<W1-3-33>,2016-09-14-15-2
,W1-3A-7<W1-3-33>,2016-09-14-15-3
,W1-3A-7<W1-3-33>,2016-09-14-15-4
,W1-3A-7<W1-3-33>,2016-09-14-15-5
,W1-3A-7<W1-3-33>,2016-09-14-16-0
,W1-3A-7<W1-3-33>,2016-09-14-16-1
,W1-3A-7<W1-3-33>,2016-09-14-16-2
,W1-3A-7<W1-3-33>,2016-09-14-16-3
,W1-3A-7<W1-3-33>,2016-09-14-16-4
,W1-3A-7<W1-3-33>,2016-09-14-16-5
,W1-3A-7<W1-3-33>,2016-09-14-17-0
,W1-3A-7<W1-3-33>,2016-09-14-17-1
,W1-3A-7<W1-3-33>,2016-09-14-17-2
,W1-3A-7<W1-3-33>,2016-09-14-17-3
,W1-3A-7<W1-3-33>,2016-09-14-17-4
,W1-3A-7<W1-3-33>,2016-09-14-17-5
,W1-3A-8<W1-3-04>,2016-09-14-15-0
,W1-3A-8<W1-3-04>,2016-09-14-15-1
,W1-3A-8<W1-3-04>,2016-09-14-15-2
,W1-3A-8<W1-3-04>,2016-09-14-15-3
,W1-3A-8<W1-3-04>,2016-09-14-15-4
,W1-3A-8<W1-3-04>,2016-09-14-15-5
,W1-3A-8<W1-3-04>,2016-09-14-16-0
,W1-3A-8<W1-3-04>,2016-09-14-16-1
,W1-3A-8<W1-3-04>,2016-09-14-16-2
,W1-3A-8<W1-3-04>,2016-09-14-16-3
,W1-3A-8<W1-3-04>,2016-09-14-16-4
,W1-3A-8<W1-3-04>,2016-09-14-16-5
,W1-3A-8<W1-3-04>,2016-09-14-17-0
,W1-3A-8<W1-3-04>,2016-09-14-17-1
,W1-3A-8<W1-3-04>,2016-09-14-17-2
,W1-3A-8<W1-3-04>,2016-09-14-17-3
,W1-3A-8<W1-3-04>,2016-09-14-17-4
,W1-3A-8<W1-3-04>,2016-09-14-17-5
,W1-3A-9<W1-3-05>,2016-09-14-15-0
,W1-3A-9<W1-3-05>,2016-09-14-15-1
,W1-3A-9<W1-3-05>,2016-09-14-15-2
,W1-3A-9<W1-3-05>,2016-09-14-15-3
,W1-3A-9<W1-3-05>,2016-09-14-15-4
,W1-3A-9<W1-3-05>,2016-09-14-15-5
,W1-3A-9<W1-3-05>,2016-09-14-16-0
,W1-3A-9<W1-3-05>,2016-09-14-16-1
,W1-3A-9<W1-3-05>,2016-09-14-16-2
,W1-3A-9<W1-3-05>,2016-09-14-16-3
,W1-3A-9<W1-3-05>,2016-09-14-16-4
,W1-3A-9<W1-3-05>,2016-09-14-16-5
,W1-3A-9<W1-3-05>,2016-09-14-17-0
,W1-3A-9<W1-3-05>,2016-09-14-17-1
,W1-3A-9<W1-3-05>,2016-09-14-17-2
,W1-3A-9<W1-3-05>,2016-09-14-17-3
,W1-3A-9<W1-3-05>,2016-09-14-17-4
,W1-3A-9<W1-3-05>,2016-09-14-17-5
,W1-3B-10<W1-3-30>,2016-09-14-15-0
,W1-3B-10<W1-3-30>,2016-09-14-15-1
,W1-3B-10<W1-3-30>,2016-09-14-15-2
,W1-3B-10<W1-3-30>,2016-09-14-15-3
,W1-3B-10<W1-3-30>,2016-09-14-15-4
,W1-3B-10<W1-3-30>,2016-09-14-15-5
,W1-3B-10<W1-3-30>,2016-09-14-16-0
,W1-3B-10<W1-3-30>,2016-09-14-16-1
,W1-3B-10<W1-3-30>,2016-09-14-16-2
,W1-3B-10<W1-3-30>,2016-09-14-16-3
,W1-3B-10<W1-3-30>,2016-09-14-16-4
,W1-3B-10<W1-3-30>,2016-09-14-16-5
,W1-3B-10<W1-3-30>,2016-09-14-17-0
,W1-3B-10<W1-3-30>,2016-09-14-17-1
,W1-3B-10<W1-3-30>,2016-09-14-17-2
,W1-3B-10<W1-3-30>,2016-09-14-17-3
,W1-3B-10<W1-3-30>,2016-09-14-17-4
,W1-3B-10<W1-3-30>,2016-09-14-17-5
,W1-3B-11<W1-3-31>,2016-09-14-15-0
,W1-3B-11<W1-3-31>,2016-09-14-15-1
,W1-3B-11<W1-3-31>,2016-09-14-15-2
,W1-3B-11<W1-3-31>,2016-09-14-15-3
,W1-3B-11<W1-3-31>,2016-09-14-15-4
,W1-3B-11<W1-3-31>,2016-09-14-15-5
,W1-3B-11<W1-3-31>,2016-09-14-16-0
,W1-3B-11<W1-3-31>,2016-09-14-16-1
,W1-3B-11<W1-3-31>,2016-09-14-16-2
,W1-3B-11<W1-3-31>,2016-09-14-16-3
,W1-3B-11<W1-3-31>,2016-09-14-16-4
,W1-3B-11<W1-3-31>,2016-09-14-16-5
,W1-3B-11<W1-3-31>,2016-09-14-17-0
,W1-3B-11<W1-3-31>,2016-09-14-17-1
,W1-3B-11<W1-3-31>,2016-09-14-17-2
,W1-3B-11<W1-3-31>,2016-09-14-17-3
,W1-3B-11<W1-3-31>,2016-09-14-17-4
,W1-3B-11<W1-3-31>,2016-09-14-17-5
,W1-3B-12<W1-3-32>,2016-09-14-15-0
,W1-3B-12<W1-3-32>,2016-09-14-15-1
,W1-3B-12<W1-3-32>,2016-09-14-15-2
,W1-3B-12<W1-3-32>,2016-09-14-15-3
,W1-3B-12<W1-3-32>,2016-09-14-15-4
,W1-3B-12<W1-3-32>,2016-09-14-15-5
,W1-3B-12<W1-3-32>,2016-09-14-16-0
,W1-3B-12<W1-3-32>,2016-09-14-16-1
,W1-3B-12<W1-3-32>,2016-09-14-16-2
,W1-3B-12<W1-3-32>,2016-09-14-16-3
,W1-3B-12<W1-3-32>,2016-09-14-16-4
,W1-3B-12<W1-3-32>,2016-09-14-16-5
,W1-3B-12<W1-3-32>,2016-09-14-17-0
,W1-3B-12<W1-3-32>,2016-09-14-17-1
,W1-3B-12<W1-3-32>,2016-09-14-17-2
,W1-3B-12<W1-3-32>,2016-09-14-17-3
,W1-3B-12<W1-3-32>,2016-09-14-17-4
,W1-3B-12<W1-3-32>,2016-09-14-17-5
,W1-3B-13<W1-3-29>,2016-09-14-15-0
,W1-3B-13<W1-3-29>,2016-09-14-15-1
,W1-3B-13<W1-3-29>,2016-09-14-15-2
,W1-3B-13<W1-3-29>,2016-09-14-15-3
,W1-3B-13<W1-3-29>,2016-09-14-15-4
,W1-3B-13<W1-3-29>,2016-09-14-15-5
,W1-3B-13<W1-3-29>,2016-09-14-16-0
,W1-3B-13<W1-3-29>,2016-09-14-16-1
,W1-3B-13<W1-3-29>,2016-09-14-16-2
,W1-3B-13<W1-3-29>,2016-09-14-16-3
,W1-3B-13<W1-3-29>,2016-09-14-16-4
,W1-3B-13<W1-3-29>,2016-09-14-16-5
,W1-3B-13<W1-3-29>,2016-09-14-17-0
,W1-3B-13<W1-3-29>,2016-09-14-17-1
,W1-3B-13<W1-3-29>,2016-09-14-17-2
,W1-3B-13<W1-3-29>,2016-09-14-17-3
,W1-3B-13<W1-3-29>,2016-09-14-17-4
,W1-3B-13<W1-3-29>,2016-09-14-17-5
,W1-3B-1<W1-3-07>,2016-09-14-15-0
,W1-3B-1<W1-3-07>,2016-09-14-15-1
,W1-3B-1<W1-3-07>,2016-09-14-15-2
,W1-3B-1<W1-3-07>,2016-09-14-15-3
,W1-3B-1<W1-3-07>,2016-09-14-15-4
,W1-3B-1<W1-3-07>,2016-09-14-15-5
,W1-3B-1<W1-3-07>,2016-09-14-16-0
,W1-3B-1<W1-3-07>,2016-09-14-16-1
,W1-3B-1<W1-3-07>,2016-09-14-16-2
,W1-3B-1<W1-3-07>,2016-09-14-16-3
,W1-3B-1<W1-3-07>,2016-09-14-16-4
,W1-3B-1<W1-3-07>,2016-09-14-16-5
,W1-3B-1<W1-3-07>,2016-09-14-17-0
,W1-3B-1<W1-3-07>,2016-09-14-17-1
,W1-3B-1<W1-3-07>,2016-09-14-17-2
,W1-3B-1<W1-3-07>,2016-09-14-17-3
,W1-3B-1<W1-3-07>,2016-09-14-17-4
,W1-3B-1<W1-3-07>,2016-09-14-17-5
,W1-3B-2<W1-3-08>,2016-09-14-15-0
,W1-3B-2<W1-3-08>,2016-09-14-15-1
,W1-3B-2<W1-3-08>,2016-09-14-15-2
,W1-3B-2<W1-3-08>,2016-09-14-15-3
,W1-3B-2<W1-3-08>,2016-09-14-15-4
,W1-3B-2<W1-3-08>,2016-09-14-15-5
,W1-3B-2<W1-3-08>,2016-09-14-16-0
,W1-3B-2<W1-3-08>,2016-09-14-16-1
,W1-3B-2<W1-3-08>,2016-09-14-16-2
,W1-3B-2<W1-3-08>,2016-09-14-16-3
,W1-3B-2<W1-3-08>,2016-09-14-16-4
,W1-3B-2<W1-3-08>,2016-09-14-16-5
,W1-3B-2<W1-3-08>,2016-09-14-17-0
,W1-3B-2<W1-3-08>,2016-09-14-17-1
,W1-3B-2<W1-3-08>,2016-09-14-17-2
,W1-3B-2<W1-3-08>,2016-09-14-17-3
,W1-3B-2<W1-3-08>,2016-09-14-17-4
,W1-3B-2<W1-3-08>,2016-09-14-17-5
,W1-3B-3<W1-3-09>,2016-09-14-15-0
,W1-3B-3<W1-3-09>,2016-09-14-15-1
,W1-3B-3<W1-3-09>,2016-09-14-15-2
,W1-3B-3<W1-3-09>,2016-09-14-15-3
,W1-3B-3<W1-3-09>,2016-09-14-15-4
,W1-3B-3<W1-3-09>,2016-09-14-15-5
,W1-3B-3<W1-3-09>,2016-09-14-16-0
,W1-3B-3<W1-3-09>,2016-09-14-16-1
,W1-3B-3<W1-3-09>,2016-09-14-16-2
,W1-3B-3<W1-3-09>,2016-09-14-16-3
,W1-3B-3<W1-3-09>,2016-09-14-16-4
,W1-3B-3<W1-3-09>,2016-09-14-16-5
,W1-3B-3<W1-3-09>,2016-09-14-17-0
,W1-3B-3<W1-3-09>,2016-09-14-17-1
,W1-3B-3<W1-3-09>,2016-09-14-17-2
,W1-3B-3<W1-3-09>,2016-09-14-17-3
,W1-3B-3<W1-3-09>,2016-09-14-17-4
,W1-3B-3<W1-3-09>,2016-09-14-17-5
,W1-3B-4<W1-3-10>,2016-09-14-15-0
,W1-3B-4<W1-3-10>,2016-09-14-15-1
,W1-3B-4<W1-3-10>,2016-09-14-15-2
,W1-3B-4<W1-3-10>,2016-09-14-15-3
,W1-3B-4<W1-3-10>,2016-09-14-15-4
,W1-3B-4<W1-3-10>,2016-09-14-15-5
,W1-3B-4<W1-3-10>,2016-09-14-16-0
,W1-3B-4<W1-3-10>,2016-09-14-16-1
,W1-3B-4<W1-3-10>,2016-09-14-16-2
,W1-3B-4<W1-3-10>,2016-09-14-16-3
,W1-3B-4<W1-3-10>,2016-09-14-16-4
,W1-3B-4<W1-3-10>,2016-09-14-16-5
,W1-3B-4<W1-3-10>,2016-09-14-17-0
,W1-3B-4<W1-3-10>,2016-09-14-17-1
,W1-3B-4<W1-3-10>,2016-09-14-17-2
,W1-3B-4<W1-3-10>,2016-09-14-17-3
,W1-3B-4<W1-3-10>,2016-09-14-17-4
,W1-3B-4<W1-3-10>,2016-09-14-17-5
,W1-3B-5<W1-3-11>,2016-09-14-15-0
,W1-3B-5<W1-3-11>,2016-09-14-15-1
,W1-3B-5<W1-3-11>,2016-09-14-15-2
,W1-3B-5<W1-3-11>,2016-09-14-15-3
,W1-3B-5<W1-3-11>,2016-09-14-15-4
,W1-3B-5<W1-3-11>,2016-09-14-15-5
,W1-3B-5<W1-3-11>,2016-09-14-16-0
,W1-3B-5<W1-3-11>,2016-09-14-16-1
,W1-3B-5<W1-3-11>,2016-09-14-16-2
,W1-3B-5<W1-3-11>,2016-09-14-16-3
,W1-3B-5<W1-3-11>,2016-09-14-16-4
,W1-3B-5<W1-3-11>,2016-09-14-16-5
,W1-3B-5<W1-3-11>,2016-09-14-17-0
,W1-3B-5<W1-3-11>,2016-09-14-17-1
,W1-3B-5<W1-3-11>,2016-09-14-17-2
,W1-3B-5<W1-3-11>,2016-09-14-17-3
,W1-3B-5<W1-3-11>,2016-09-14-17-4
,W1-3B-5<W1-3-11>,2016-09-14-17-5
,W1-3B-6<W1-3-12>,2016-09-14-15-0
,W1-3B-6<W1-3-12>,2016-09-14-15-1
,W1-3B-6<W1-3-12>,2016-09-14-15-2
,W1-3B-6<W1-3-12>,2016-09-14-15-3
,W1-3B-6<W1-3-12>,2016-09-14-15-4
,W1-3B-6<W1-3-12>,2016-09-14-15-5
,W1-3B-6<W1-3-12>,2016-09-14-16-0
,W1-3B-6<W1-3-12>,2016-09-14-16-1
,W1-3B-6<W1-3-12>,2016-09-14-16-2
,W1-3B-6<W1-3-12>,2016-09-14-16-3
,W1-3B-6<W1-3-12>,2016-09-14-16-4
,W1-3B-6<W1-3-12>,2016-09-14-16-5
,W1-3B-6<W1-3-12>,2016-09-14-17-0
,W1-3B-6<W1-3-12>,2016-09-14-17-1
,W1-3B-6<W1-3-12>,2016-09-14-17-2
,W1-3B-6<W1-3-12>,2016-09-14-17-3
,W1-3B-6<W1-3-12>,2016-09-14-17-4
,W1-3B-6<W1-3-12>,2016-09-14-17-5
,W1-3B-7<W1-3-13>,2016-09-14-15-0
,W1-3B-7<W1-3-13>,2016-09-14-15-1
,W1-3B-7<W1-3-13>,2016-09-14-15-2
,W1-3B-7<W1-3-13>,2016-09-14-15-3
,W1-3B-7<W1-3-13>,2016-09-14-15-4
,W1-3B-7<W1-3-13>,2016-09-14-15-5
,W1-3B-7<W1-3-13>,2016-09-14-16-0
,W1-3B-7<W1-3-13>,2016-09-14-16-1
,W1-3B-7<W1-3-13>,2016-09-14-16-2
,W1-3B-7<W1-3-13>,2016-09-14-16-3
,W1-3B-7<W1-3-13>,2016-09-14-16-4
,W1-3B-7<W1-3-13>,2016-09-14-16-5
,W1-3B-7<W1-3-13>,2016-09-14-17-0
,W1-3B-7<W1-3-13>,2016-09-14-17-1
,W1-3B-7<W1-3-13>,2016-09-14-17-2
,W1-3B-7<W1-3-13>,2016-09-14-17-3
,W1-3B-7<W1-3-13>,2016-09-14-17-4
,W1-3B-7<W1-3-13>,2016-09-14-17-5
,W1-3B-8<W1-3-27>,2016-09-14-15-0
,W1-3B-8<W1-3-27>,2016-09-14-15-1
,W1-3B-8<W1-3-27>,2016-09-14-15-2
,W1-3B-8<W1-3-27>,2016-09-14-15-3
,W1-3B-8<W1-3-27>,2016-09-14-15-4
,W1-3B-8<W1-3-27>,2016-09-14-15-5
,W1-3B-8<W1-3-27>,2016-09-14-16-0
,W1-3B-8<W1-3-27>,2016-09-14-16-1
,W1-3B-8<W1-3-27>,2016-09-14-16-2
,W1-3B-8<W1-3-27>,2016-09-14-16-3
,W1-3B-8<W1-3-27>,2016-09-14-16-4
,W1-3B-8<W1-3-27>,2016-09-14-16-5
,W1-3B-8<W1-3-27>,2016-09-14-17-0
,W1-3B-8<W1-3-27>,2016-09-14-17-1
,W1-3B-8<W1-3-27>,2016-09-14-17-2
,W1-3B-8<W1-3-27>,2016-09-14-17-3
,W1-3B-8<W1-3-27>,2016-09-14-17-4
,W1-3B-8<W1-3-27>,2016-09-14-17-5
,W1-3B-9<W1-3-28>,2016-09-14-15-0
,W1-3B-9<W1-3-28>,2016-09-14-15-1
,W1-3B-9<W1-3-28>,2016-09-14-15-2
,W1-3B-9<W1-3-28>,2016-09-14-15-3
,W1-3B-9<W1-3-28>,2016-09-14-15-4
,W1-3B-9<W1-3-28>,2016-09-14-15-5
,W1-3B-9<W1-3-28>,2016-09-14-16-0
,W1-3B-9<W1-3-28>,2016-09-14-16-1
,W1-3B-9<W1-3-28>,2016-09-14-16-2
,W1-3B-9<W1-3-28>,2016-09-14-16-3
,W1-3B-9<W1-3-28>,2016-09-14-16-4
,W1-3B-9<W1-3-28>,2016-09-14-16-5
,W1-3B-9<W1-3-28>,2016-09-14-17-0
,W1-3B-9<W1-3-28>,2016-09-14-17-1
,W1-3B-9<W1-3-28>,2016-09-14-17-2
,W1-3B-9<W1-3-28>,2016-09-14-17-3
,W1-3B-9<W1-3-28>,2016-09-14-17-4
,W1-3B-9<W1-3-28>,2016-09-14-17-5
,W1-3C-10<W1-3-23>,2016-09-14-15-0
,W1-3C-10<W1-3-23>,2016-09-14-15-1
,W1-3C-10<W1-3-23>,2016-09-14-15-2
,W1-3C-10<W1-3-23>,2016-09-14-15-3
,W1-3C-10<W1-3-23>,2016-09-14-15-4
,W1-3C-10<W1-3-23>,2016-09-14-15-5
,W1-3C-10<W1-3-23>,2016-09-14-16-0
,W1-3C-10<W1-3-23>,2016-09-14-16-1
,W1-3C-10<W1-3-23>,2016-09-14-16-2
,W1-3C-10<W1-3-23>,2016-09-14-16-3
,W1-3C-10<W1-3-23>,2016-09-14-16-4
,W1-3C-10<W1-3-23>,2016-09-14-16-5
,W1-3C-10<W1-3-23>,2016-09-14-17-0
,W1-3C-10<W1-3-23>,2016-09-14-17-1
,W1-3C-10<W1-3-23>,2016-09-14-17-2
,W1-3C-10<W1-3-23>,2016-09-14-17-3
,W1-3C-10<W1-3-23>,2016-09-14-17-4
,W1-3C-10<W1-3-23>,2016-09-14-17-5
,W1-3C-11<W1-3-24>,2016-09-14-15-0
,W1-3C-11<W1-3-24>,2016-09-14-15-1
,W1-3C-11<W1-3-24>,2016-09-14-15-2
,W1-3C-11<W1-3-24>,2016-09-14-15-3
,W1-3C-11<W1-3-24>,2016-09-14-15-4
,W1-3C-11<W1-3-24>,2016-09-14-15-5
,W1-3C-11<W1-3-24>,2016-09-14-16-0
,W1-3C-11<W1-3-24>,2016-09-14-16-1
,W1-3C-11<W1-3-24>,2016-09-14-16-2
,W1-3C-11<W1-3-24>,2016-09-14-16-3
,W1-3C-11<W1-3-24>,2016-09-14-16-4
,W1-3C-11<W1-3-24>,2016-09-14-16-5
,W1-3C-11<W1-3-24>,2016-09-14-17-0
,W1-3C-11<W1-3-24>,2016-09-14-17-1
,W1-3C-11<W1-3-24>,2016-09-14-17-2
,W1-3C-11<W1-3-24>,2016-09-14-17-3
,W1-3C-11<W1-3-24>,2016-09-14-17-4
,W1-3C-11<W1-3-24>,2016-09-14-17-5
,W1-3C-12<W1-3-25>,2016-09-14-15-0
,W1-3C-12<W1-3-25>,2016-09-14-15-1
,W1-3C-12<W1-3-25>,2016-09-14-15-2
,W1-3C-12<W1-3-25>,2016-09-14-15-3
,W1-3C-12<W1-3-25>,2016-09-14-15-4
,W1-3C-12<W1-3-25>,2016-09-14-15-5
,W1-3C-12<W1-3-25>,2016-09-14-16-0
,W1-3C-12<W1-3-25>,2016-09-14-16-1
,W1-3C-12<W1-3-25>,2016-09-14-16-2
,W1-3C-12<W1-3-25>,2016-09-14-16-3
,W1-3C-12<W1-3-25>,2016-09-14-16-4
,W1-3C-12<W1-3-25>,2016-09-14-16-5
,W1-3C-12<W1-3-25>,2016-09-14-17-0
,W1-3C-12<W1-3-25>,2016-09-14-17-1
,W1-3C-12<W1-3-25>,2016-09-14-17-2
,W1-3C-12<W1-3-25>,2016-09-14-17-3
,W1-3C-12<W1-3-25>,2016-09-14-17-4
,W1-3C-12<W1-3-25>,2016-09-14-17-5
,W1-3C-13<W1-3-26>,2016-09-14-15-0
,W1-3C-13<W1-3-26>,2016-09-14-15-1
,W1-3C-13<W1-3-26>,2016-09-14-15-2
,W1-3C-13<W1-3-26>,2016-09-14-15-3
,W1-3C-13<W1-3-26>,2016-09-14-15-4
,W1-3C-13<W1-3-26>,2016-09-14-15-5
,W1-3C-13<W1-3-26>,2016-09-14-16-0
,W1-3C-13<W1-3-26>,2016-09-14-16-1
,W1-3C-13<W1-3-26>,2016-09-14-16-2
,W1-3C-13<W1-3-26>,2016-09-14-16-3
,W1-3C-13<W1-3-26>,2016-09-14-16-4
,W1-3C-13<W1-3-26>,2016-09-14-16-5
,W1-3C-13<W1-3-26>,2016-09-14-17-0
,W1-3C-13<W1-3-26>,2016-09-14-17-1
,W1-3C-13<W1-3-26>,2016-09-14-17-2
,W1-3C-13<W1-3-26>,2016-09-14-17-3
,W1-3C-13<W1-3-26>,2016-09-14-17-4
,W1-3C-13<W1-3-26>,2016-09-14-17-5
,W1-3C-1<W1-3-22>,2016-09-14-15-0
,W1-3C-1<W1-3-22>,2016-09-14-15-1
,W1-3C-1<W1-3-22>,2016-09-14-15-2
,W1-3C-1<W1-3-22>,2016-09-14-15-3
,W1-3C-1<W1-3-22>,2016-09-14-15-4
,W1-3C-1<W1-3-22>,2016-09-14-15-5
,W1-3C-1<W1-3-22>,2016-09-14-16-0
,W1-3C-1<W1-3-22>,2016-09-14-16-1
,W1-3C-1<W1-3-22>,2016-09-14-16-2
,W1-3C-1<W1-3-22>,2016-09-14-16-3
,W1-3C-1<W1-3-22>,2016-09-14-16-4
,W1-3C-1<W1-3-22>,2016-09-14-16-5
,W1-3C-1<W1-3-22>,2016-09-14-17-0
,W1-3C-1<W1-3-22>,2016-09-14-17-1
,W1-3C-1<W1-3-22>,2016-09-14-17-2
,W1-3C-1<W1-3-22>,2016-09-14-17-3
,W1-3C-1<W1-3-22>,2016-09-14-17-4
,W1-3C-1<W1-3-22>,2016-09-14-17-5
,W1-3C-2<W1-3-21>,2016-09-14-15-0
,W1-3C-2<W1-3-21>,2016-09-14-15-1
,W1-3C-2<W1-3-21>,2016-09-14-15-2
,W1-3C-2<W1-3-21>,2016-09-14-15-3
,W1-3C-2<W1-3-21>,2016-09-14-15-4
,W1-3C-2<W1-3-21>,2016-09-14-15-5
,W1-3C-2<W1-3-21>,2016-09-14-16-0
,W1-3C-2<W1-3-21>,2016-09-14-16-1
,W1-3C-2<W1-3-21>,2016-09-14-16-2
,W1-3C-2<W1-3-21>,2016-09-14-16-3
,W1-3C-2<W1-3-21>,2016-09-14-16-4
,W1-3C-2<W1-3-21>,2016-09-14-16-5
,W1-3C-2<W1-3-21>,2016-09-14-17-0
,W1-3C-2<W1-3-21>,2016-09-14-17-1
,W1-3C-2<W1-3-21>,2016-09-14-17-2
,W1-3C-2<W1-3-21>,2016-09-14-17-3
,W1-3C-2<W1-3-21>,2016-09-14-17-4
,W1-3C-2<W1-3-21>,2016-09-14-17-5
,W1-3C-3<W1-3-20>,2016-09-14-15-0
,W1-3C-3<W1-3-20>,2016-09-14-15-1
,W1-3C-3<W1-3-20>,2016-09-14-15-2
